status,reason,overlap_pct,municipality,district,county,fgb_area
matched,overlap_99.7pct,99.7,Leicester,Residential Agricultural Commercial District,Addison,0.00038777643679736965
matched,overlap_99.5pct,99.53,Leicester,Residential Agricultural District,Addison,0.0022102493272654405
matched,overlap_99.7pct,99.74,Leicester,Conservation District,Addison,0.0012407806116642133
matched,overlap_99.7pct,99.67,Leicester,Village District,Addison,2.2127777785163078e-05
matched,overlap_100.0pct,100.0,Brandon,Neighborhood Residential,Rutland,0.0004771810536605031
matched,overlap_100.0pct,100.0,Goshen,Residential Agricultural Conservation District,Addison,0.0018007479436944747
matched,overlap_100.0pct,100.0,Goshen,Village District,Addison,0.00011118891629306099
matched,overlap_100.0pct,100.0,Brandon,Aquifer Protection Area,Rutland,0.0006443213092526673
missing,no_key_match,,Rochester,Agricultural-Residential District,Windsor,0.0005625771944019161
matched,overlap_99.7pct,99.71,Mendon,Residential Ii,Rutland,0.0015649583732385147
matched,overlap_99.9pct,99.86,Mendon,Conservation Ii,Rutland,5.094248213420994e-05
matched,overlap_99.9pct,99.95,Mendon,Village,Rutland,0.0002012247786502772
matched,overlap_99.9pct,99.9,Mendon,Residential I,Rutland,0.0003996675600386756
matched,overlap_100.0pct,99.97,Mendon,Wheelerville,Rutland,0.0026668341365602174
matched,overlap_100.0pct,99.95,Mendon,City Forest,Rutland,0.00167820125668923
matched,overlap_98.0pct,98.01,Mendon,Flood Hazard Overlay District,Rutland,0.00010933887642238573
matched,overlap_99.9pct,99.88,Mendon,Residential Iii,Rutland,0.0001336258287233102
matched,overlap_99.8pct,99.75,Mendon,Commercial,Rutland,0.00013976771099130685
matched,overlap_100.0pct,99.96,Mendon,Conservation I,Rutland,0.0027682633341808
matched,overlap_99.9pct,99.92,Mendon,Ridgeline Overlay District,Rutland,0.0005559952374506804
matched,overlap_100.0pct,100.0,Killington,Sherburne Pass District,Rutland,6.763103052382925e-05
matched,overlap_100.0pct,100.0,Mendon,Robinwood Residential,Rutland,1.892287464732736e-05
matched,overlap_99.9pct,99.88,Mendon,Rural,Rutland,0.0006379442328457163
matched,overlap_100.0pct,100.0,Killington,Residential 3 District,Rutland,0.0010882553099062944
matched,overlap_100.0pct,100.0,Killington,Commercial District - Route 4,Rutland,0.00010728169432915426
matched,overlap_100.0pct,100.0,Killington,Public Open Space District,Rutland,0.00015702453587250682
matched,overlap_100.0pct,100.0,Killington,Business District,Rutland,0.0001321839206190305
matched,overlap_100.0pct,100.0,Killington,Commercial/Business District,Rutland,7.323741134483766e-06
matched,overlap_100.0pct,100.0,Killington,Residential 1 District,Rutland,0.0005222059277331561
matched,overlap_100.0pct,100.0,Killington,Commercial District - Killington Basin,Rutland,9.07373047822588e-05
matched,overlap_100.0pct,100.0,Killington,Ski Village Ii District,Rutland,0.0001904239639391151
matched,overlap_100.0pct,100.0,Killington,Ski Village District,Rutland,0.0006288359208600758
matched,overlap_100.0pct,100.0,Killington,Public Open Space - Killington District,Rutland,0.0011094780606053423
matched,overlap_99.9pct,99.93,Mendon,Ski Area Development,Rutland,0.00048051915464964633
matched,overlap_100.0pct,100.0,Killington,Foster's Peak District,Rutland,7.152709208763937e-05
matched,overlap_100.0pct,100.0,Killington,Valley District,Rutland,0.00022111840675176673
matched,overlap_100.0pct,100.0,Killington,Hamlet District,Rutland,8.46789265889515e-05
matched,overlap_100.0pct,100.0,Killington,Forest Reserve District,Rutland,0.00950579121132323
missing,no_key_match,,Stockbridge,Stockbridge School Hamlet,Windsor,3.0380738812235342e-05
missing,no_key_match,,Stockbridge,Rural Residential,Windsor,0.006695209311746904
missing,no_key_match,,Stockbridge,Special Flood Hazard Area Overlay,Windsor,0.00024632025679197686
missing,no_key_match,,Stockbridge,Village Residential,Windsor,7.334534021779266e-05
missing,no_key_match,,Stockbridge,Upland Conservation,Windsor,0.006501002031280815
missing,no_key_match,,Stockbridge,Mixed Use Light Industrial,Windsor,2.974635005607678e-05
missing,no_key_match,,Rochester,Business-Residential District,Windsor,8.786503522342591e-05
missing,no_key_match,,Rochester,Aquifer Recharge District,Windsor,6.693294100271219e-06
missing,no_key_match,,Bethel,Resource Conservation District,Windsor,0.00826771060351085
missing,no_key_match,,Bethel,Medium Density Residential District,Windsor,0.0046605065101821795
missing,no_key_match,,Bethel,Rural District,Windsor,0.0010145873633768294
missing,no_key_match,,Bethel,River Corridor Overlay District,Windsor,0.0006904726251865541
missing,no_key_match,,Bethel,Well Head Protection Overlay District,Windsor,6.799334674069744e-05
missing,no_key_match,,Barnard,Hamlet,Windsor,0.00014864951256786434
missing,no_key_match,,Barnard,Commercial,Windsor,0.00012089863748316583
missing,no_key_match,,Barnard,Flood Hazard Overlay,Windsor,0.00021155575862159422
missing,no_key_match,,Bethel,Village District,Windsor,0.00037140110836433675
missing,no_key_match,,Bethel,Core Business District,Windsor,6.040988524384707e-06
missing,no_key_match,,Bethel,Hamlet District,Windsor,0.0002731073552738805
missing,no_key_match,,Bethel,Flood Hazard Overlay District,Windsor,0.00038631011509051075
missing,no_key_match,,Barnard,East Barnard Village,Windsor,7.407298047110259e-05
missing,no_key_match,,Barnard,East Barnard Conservation,Windsor,0.0015124644064721034
missing,no_key_match,,Pomfret,South Promfret Village District,Windsor,5.9412033195876535e-05
missing,no_key_match,,Pomfret,Ridgeline And Hillside Conservation Overlay District,Windsor,0.004475411245743022
missing,no_key_match,,Pomfret,Rural Residential,Windsor,0.011378473238507202
missing,no_key_match,,Pomfret,Flood Hazard Overlay District,Windsor,0.0003843707145684696
matched,overlap_100.0pct,100.0,Woodstock Village,Commercial/Light Industrial,Windsor,1.834239384851116e-05
missing,no_key_match,,Woodstock Town,Residential Three Acre,Windsor,5.970293790945088e-06
missing,no_key_match,,Woodstock Town,Residential Low Density,Windsor,5.2642313493527485e-05
missing,no_key_match,,Woodstock Town,Residential/Office,Windsor,9.08835013984391e-06
missing,no_key_match,,Woodstock Town,Hamlet/Commercial,Windsor,2.4127216498103457e-06
missing,no_key_match,,Woodstock Town,Business Service/Light Industrial,Windsor,3.309538758469682e-05
missing,no_key_match,,Woodstock Town,Residential High Density,Windsor,1.957687428902317e-05
missing,no_key_match,,Woodstock Town,Residential One Acre,Windsor,0.00025633917112461856
matched,overlap_100.0pct,100.0,Woodstock Village,Residential Low Desnity,Windsor,8.335898943233254e-05
matched,overlap_100.0pct,100.0,Woodstock Village,Residential Medium Density,Windsor,1.960414796444717e-05
matched,overlap_100.0pct,100.0,Woodstock Village,Inn,Windsor,5.689482934677897e-06
matched,overlap_100.0pct,100.0,Woodstock Village,Scenic Ridgeline District,Windsor,2.0441301444110582e-05
matched,overlap_100.0pct,100.0,Woodstock Village,Residential High Density,Windsor,3.75951443493941e-05
matched,overlap_100.0pct,100.0,Woodstock Village,Residential/Office,Windsor,8.342697109576269e-07
matched,overlap_100.0pct,100.0,Woodstock Village,Central Commercial,Windsor,4.582550577803725e-06
matched,overlap_100.0pct,100.0,Woodstock Village,Community,Windsor,4.2828356014075605e-05
matched,overlap_100.0pct,100.0,Woodstock Village,Residential Three Acre,Windsor,0.00010855959326363994
matched,overlap_100.0pct,100.0,Woodstock Village,Light Commercial,Windsor,4.701306421439206e-06
matched,overlap_100.0pct,100.0,Woodstock Village,Design Review District,Windsor,9.148616826227548e-05
matched,overlap_100.0pct,100.0,Woodstock Village,Residential One Acre,Windsor,7.633196314089592e-06
missing,no_key_match,,Woodstock Town,Woodstock Aqueduct Protection Overlay,Windsor,0.0011512640861826237
missing,no_key_match,,Woodstock Town,Commercial/Light Industrial,Windsor,3.3065767275860424e-05
missing,no_key_match,,Woodstock Town,Light Commercial/Light Industrial,Windsor,7.495090226770024e-06
missing,no_key_match,,Woodstock Town,Community,Windsor,2.768560950092675e-05
missing,no_key_match,,Woodstock Town,Residential Five Acre,Windsor,0.012755914851236934
missing,no_key_match,,Woodstock Town,Scenic Ridgeline Overlay,Windsor,0.002626120478075229
missing,no_key_match,,Woodstock Town,Forest Reserve,Windsor,0.001889405947666339
missing,no_key_match,,Woodstock Town,Residential Medium Density,Windsor,0.0001406618736445482
missing,no_key_match,,Barnard,Silver Lake Watershed Overlay,Windsor,0.0004967879453996551
missing,no_key_match,,Barnard,Lakeshore,Windsor,0.0001379562888911248
missing,no_key_match,,Barnard,"Rural, Forest, And Farmlands",Windsor,0.008736650024306425
missing,no_key_match,,Barnard,Barnard Village,Windsor,0.00018446588315256307
missing,no_key_match,,Barnard,Prosper Valley Overlay,Windsor,0.0019349399829805681
missing,no_key_match,,Barnard,Barnard Chateauguary Conservation,Windsor,0.003186780185601281
missing,no_key_match,,Reading,Rural Residential 5,Windsor,0.0007340675619555571
missing,no_key_match,,Reading,Residential 1 (South Reading),Windsor,0.0001928970133746416
missing,no_key_match,,Reading,Significant Wildlife Habitat Overlay District,Windsor,0.0012210309766350772
missing,no_key_match,,Reading,Rural Residential 10,Windsor,0.004372135355162845
missing,no_key_match,,Reading,Ridgeline Protection Overlay District,Windsor,0.00204018589454592
missing,no_key_match,,Reading,Residential/Conservation 25,Windsor,0.00627739845583857
missing,no_key_match,,Woodstock Town,Inn,Windsor,1.5311042802780156e-05
missing,no_key_match,,Woodstock Town,Design Review Overlay,Windsor,3.29184212808046e-05
missing,no_key_match,,West Windsor,Rural Residential,Windsor,0.003887399516144437
missing,no_key_match,,West Windsor,Primary Growth Village,Windsor,0.00023181299586709828
missing,no_key_match,,West Windsor,Residential/Resort,Windsor,0.0001274561646151953
missing,no_key_match,,West Windsor,Recreation/Conservation Pud,Windsor,8.739842848790811e-05
missing,no_key_match,,West Windsor,Conservation,Windsor,0.0013308308220892945
missing,no_key_match,,West Windsor,Secondary Growth Residential,Windsor,0.001298281565759455
missing,no_key_match,,Reading,Residential/Commercial (Felchville),Windsor,5.627491806894849e-05
missing,no_key_match,,West Windsor,Light Industrial/Commercial,Windsor,1.927779282374672e-05
missing,no_key_match,,Reading,Residential/Commercial (Hammondsville Area),Windsor,5.0655887199747745e-05
missing,no_key_match,,Reading,Industrial Mining,Windsor,4.262494794839837e-05
missing,no_key_match,,Weathersfield,Industrial,Windsor,0.00013666815828971443
missing,no_key_match,,Weathersfield,Highway Commercial,Windsor,0.0002502693408336743
missing,no_key_match,,Weathersfield,Village,Windsor,0.00023124255947176814
missing,no_key_match,,Weathersfield,Hamlet,Windsor,7.842301195695858e-05
missing,no_key_match,,Weathersfield,Conservation,Windsor,0.007324978495911316
missing,no_key_match,,Weathersfield,Rural Residential Reserve,Windsor,0.0028508181834066386
missing,no_key_match,,Weathersfield,Rural Residential,Windsor,0.0010559330852692415
missing,no_key_match,,Springfield,Airport Approach Overlay District,Windsor,0.0029773871696193287
missing,no_key_match,,Springfield,Residential Commercial District,Windsor,6.1030255995652136e-05
missing,no_key_match,,Springfield,Medium Density Residential District,Windsor,0.0009302024240869244
missing,no_key_match,,Springfield,Aquifer Re-Charge Protection Area—Secondary District,Windsor,0.00017150800607797223
missing,no_key_match,,Springfield,Land Reserve 10-Acre District,Windsor,0.0009935272141476865
missing,no_key_match,,Springfield,Natural Resource Preservation District,Windsor,1.3792472359950536e-06
missing,no_key_match,,Springfield,Aquifer Re-Charge Protection Area—Primary District,Windsor,8.693310246511693e-05
matched,overlap_100.0pct,100.0,Baltimore,Rural Residential,Windsor,0.0013702367326804904
missing,no_key_match,,Ludlow Village,Ludlow Preservation District,Windsor,1.281335343863643e-05
missing,no_key_match,,Ludlow Town,Industrial District,Windsor,0.000566866338980305
missing,no_key_match,,Chester,Conservation-Residential,Windsor,0.0036035328080181533
missing,no_key_match,,Ludlow Town,Quifer Protection District - Watershed Area,Windsor,0.000859407141994011
missing,no_key_match,,Weston,Commercial,Windsor,1.3275621823973484e-05
missing,no_key_match,,Weston,Resource,Windsor,0.0017129810542465794
missing,no_key_match,,Weston,Conservation,Windsor,0.00532545597459786
missing,no_key_match,,Ludlow Town,Ridgeline Protection Overlay District,Windsor,0.00029549209028640347
missing,no_key_match,,Ludlow Town,Mountain Recreation District,Windsor,0.0009701941852194298
missing,no_key_match,,Ludlow Town,Proprietary Municipal District,Windsor,0.00014307578933257228
missing,no_key_match,,Ludlow Village,Village Residential District,Windsor,0.0002431077798322622
missing,no_key_match,,Ludlow Village,Village Residential/Commercial District,Windsor,0.00011172788987886699
missing,no_key_match,,Ludlow Town,Town Residential District,Windsor,0.005250379120460764
missing,no_key_match,,Ludlow Town,Residential/Commercial District 2,Windsor,0.00015455470415939106
missing,no_key_match,,Ludlow Town,Esidential/Commercial District 1,Windsor,0.0003920025130735292
missing,no_key_match,,Ludlow Town,Jackson Gore Recreational District,Windsor,7.061433804584407e-05
missing,no_key_match,,Ludlow Town,Lakes District,Windsor,0.00027556580062921155
missing,no_key_match,,Plymouth,Flood Hazard Protection Overlay,Windsor,0.00029573280386794757
missing,no_key_match,,Plymouth,Vacation Resort,Windsor,0.00033809250034135224
missing,no_key_match,,Plymouth,Village,Windsor,6.84718940681688e-05
missing,no_key_match,,Plymouth,Rural Density Ten Acres,Windsor,0.005098182946728999
missing,no_key_match,,Plymouth,Shoreland Area Overlay,Windsor,0.0006281757482252807
missing,no_key_match,,Plymouth,Rural Density Five Acres,Windsor,0.0031018757075818716
missing,no_key_match,,Plymouth,Conservation,Windsor,0.00530764607751468
missing,no_key_match,,Plymouth,Coolidge Homestead Historic Area Overlay,Windsor,0.0003111542714417414
missing,no_key_match,,Plymouth,Rural Density Two Acres,Windsor,0.00015698480661695312
missing,no_key_match,,Plymouth,Mountain Resort,Windsor,4.402770185695795e-05
matched,overlap_99.9pct,99.88,Mendon,East,Rutland,0.00024520170299767923
matched,overlap_99.8pct,99.85,Shrewsbury,Historic Village a - Shrewsbury Center,Rutland,4.670251663768172e-05
matched,overlap_99.8pct,99.8,Shrewsbury,Historic Village C - Northam,Rutland,1.2472268365596168e-05
matched,overlap_100.0pct,99.96,Shrewsbury,North Shrewsbury Village Residential,Rutland,0.0001875336328563048
matched,overlap_99.9pct,99.92,Shrewsbury,High Elevation Residential District,Rutland,0.0007280757436894788
matched,overlap_99.3pct,99.29,Shrewsbury,Flood Hazard Area Overlay,Rutland,0.00044009714502886026
matched,overlap_100.0pct,99.97,Shrewsbury,Preservation District,Rutland,0.004408911576894995
matched,overlap_97.3pct,97.29,Shrewsbury,Special Features Overlay,Rutland,0.008373285634906366
matched,overlap_98.4pct,98.36,Shrewsbury,Rural Residential,Rutland,0.0067811662807647595
matched,overlap_99.9pct,99.85,Shrewsbury,Limited Residential,Rutland,0.0024301364284385367
matched,overlap_99.8pct,99.82,Shrewsbury,Historic D - Brown Covered Bridge,Rutland,2.0581471933548157e-05
matched,overlap_99.9pct,99.88,Shrewsbury,Historic Village B - Cuttingsville,Rutland,4.253568996671298e-05
matched,overlap_99.1pct,99.1,Wallingford,Neighborhood Commercial,Rutland,9.664451077047192e-06
matched,overlap_99.2pct,99.21,Wallingford,Multiple Residential,Rutland,5.369752812113348e-05
matched,overlap_99.7pct,99.67,Wallingford,Industrial,Rutland,0.0002479709672009579
missing,no_key_match,,Peru,Forest Recreation,Bennington,0.007642408534045058
missing,no_key_match,,Peru,Rural Residential-5,Bennington,0.0028525016207649316
missing,no_key_match,,Peru,Rural Residential 2,Bennington,0.0001871687367523272
missing,no_key_match,,Bennington Landgrove,Conservation/Agriculture/Resource District,Bennington,0.0007853310048303789
missing,no_key_match,,Bennington Landgrove,Rural Residential District,Bennington,0.0021659746658913097
missing,no_key_match,,Bennington Landgrove,Mixed Use,Bennington,5.780331384935157e-05
missing,no_key_match,,Bennington Landgrove,Regulated Flood Hazard Area Overlay,Bennington,6.455183774454565e-05
missing,no_key_match,,Bennington Landgrove,Village District,Bennington,2.073628313474864e-05
missing,no_key_match,,Bennington Landgrove,Utley Flats Scenic Overlay District,Bennington,0.0001756305707290685
matched,overlap_100.0pct,100.0,Winhall,Rural Residential,Bennington,0.001714355540857963
missing,no_key_match,,,Peru,Bennington,3.1125139860189325e-05
missing,no_key_match,,Peru,Route 11 Corridor Overlay,Bennington,0.0003274579810609063
missing,no_key_match,,Peru,Bromley Resort,Bennington,4.783781388837704e-05
matched,overlap_100.0pct,100.0,Winhall,Transient Lodging,Bennington,6.496960760333758e-06
matched,overlap_100.0pct,100.0,Winhall,Special Purpose,Bennington,0.0008065373314177542
matched,overlap_100.0pct,100.0,Winhall,Residential,Bennington,0.0034387383054919002
matched,overlap_100.0pct,100.0,Winhall,Recreational,Bennington,0.0003901341668350406
matched,overlap_100.0pct,100.0,Winhall,Commercial,Bennington,0.00010720402602986789
matched,overlap_100.0pct,100.0,Winhall,Transfer of Development Rights Overlay District,Bennington,7.661853986870064e-05
missing,no_key_match,,Stratton,Recreation,Windham,0.0005928042433269945
missing,no_key_match,,Stratton,Flood Hazard,Windham,0.0002123417675389378
missing,no_key_match,,Stratton,Residential,Windham,0.003299087856784005
missing,no_key_match,,Stratton,Commercial/Residential,Windham,0.000613856736852571
missing,no_key_match,,Stratton,Greenbelt,Windham,5.260042497576761e-05
missing,no_key_match,,Wardsboro,Village-Commercial District,Windham,0.00018306505173876336
matched,overlap_100.0pct,100.0,Winhall,Village,Bennington,5.832725735149985e-05
missing,no_key_match,,Wardsboro,Rural Residential District,Windham,0.0032909795659431538
missing,no_key_match,,Wardsboro,Resource Residential District,Windham,0.0032912211470421224
missing,no_key_match,,Windham,Hamlet,Windham,4.65260812615173e-05
missing,no_key_match,,Windham,Rural Residential,Windham,0.0037250197192499946
missing,no_key_match,,Windham,Recreation Commercial,Windham,2.9059839076855476e-05
missing,no_key_match,,Windham,Forest,Windham,0.003703971156968711
missing,no_key_match,,Londonderry,Resource Conservation Overlay,Windham,0.0017594964568281874
missing,no_key_match,,Londonderry,Rural Residential 1,Windham,0.0017035746413568414
missing,no_key_match,,Londonderry,Village Residential,Windham,0.00024314422542731537
missing,no_key_match,,Londonderry,Rural Residential 3,Windham,0.007601494197404906
missing,no_key_match,,Londonderry,Shoreland,Windham,0.0002710450257414733
missing,no_key_match,,Londonderry,Flood Hazard Overlay,Windham,0.000751622665758922
missing,no_key_match,,Londonderry,Service Commercial,Windham,5.122639863117059e-05
missing,no_key_match,,Londonderry,Village Commercial,Windham,8.599948617490033e-05
missing,no_key_match,,Londonderry,Recreation Commercial,Windham,0.00010219420107762562
missing,no_key_match,,Weston,Industrial,Windsor,1.3233388421030733e-05
missing,no_key_match,,Weston,Rural Residential,Windsor,0.001086622500634204
missing,no_key_match,,Weston,Village,Windsor,5.396017692554671e-05
missing,no_key_match,,Weston,Rural Low Intensity,Windsor,0.0018367162163418949
matched,overlap_100.0pct,100.0,Andover,Residential,Windsor,0.008304726444233695
missing,no_key_match,,Chester,Forest,Windsor,0.0002675749907455314
missing,no_key_match,,Chester,Open Space,Windsor,0.00014099308934362276
missing,no_key_match,,Chester,General Business,Windsor,3.380947990265671e-05
missing,no_key_match,,Chester,"Residential 40,000 Square Foot Lots",Windsor,0.0009259505739476792
missing,no_key_match,,Chester,Neighborhood,Windsor,0.0003019149529087423
missing,no_key_match,,Chester,Village Green,Windsor,2.0234849240333842e-06
missing,no_key_match,,Chester,Village Center,Windsor,9.667589335876587e-05
missing,no_key_match,,Chester,Aquifer Protection Overlay District,Windsor,0.00029411573408499734
missing,no_key_match,,Chester,"Residential 120,000 Square Foot Lots",Windsor,0.010555183817848581
missing,no_key_match,,Chester,Adaptive 3,Windsor,1.392837687182233e-05
missing,no_key_match,,Chester,Mixed Use,Windsor,0.0001172830302365952
missing,no_key_match,,Chester,Stone Village,Windsor,2.218441069096378e-05
missing,no_key_match,,Springfield,Observatory Protection Overlay District,Windsor,0.001184938701162209
missing,no_key_match,,Springfield,High Density Residential District,Windsor,5.353006905456331e-05
missing,no_key_match,,Springfield,Industrial District,Windsor,0.0002161394706354531
missing,no_key_match,,Springfield,Downtown Design Control Overlay District,Windsor,2.9232249344618968e-05
missing,no_key_match,,Springfield,Central Business District,Windsor,2.057539195025808e-05
missing,no_key_match,,Springfield,General Business District,Windsor,0.00024327986564171505
missing,no_key_match,,Springfield,Land Reserve 25-Acre District,Windsor,0.005274397731387583
missing,no_key_match,,Springfield,Residential/Agricultural 2-Acre District,Windsor,0.0024907408154772742
missing,no_key_match,,Springfield,Residential/Agricultural 5-Acre District,Windsor,0.003157765662135906
missing,no_key_match,,Springfield,Industrial/Commercial District,Windsor,5.326798686641892e-05
missing,no_key_match,,Rockingham,Rural Residential 5,Windham,0.002231279533127689
missing,no_key_match,,Rockingham,Commercial-Industrial 2,Windham,0.00018932129906121554
missing,no_key_match,,Rockingham,Commercial-Industrial 1,Windham,0.00017073183084022198
missing,no_key_match,,Rockingham,Metting House Historic District,Windham,7.67196381157196e-05
missing,no_key_match,,Rockingham,Rural Residential 1,Windham,0.006711235453094057
missing,no_key_match,,Rockingham,Recreation Conservation,Windham,0.0004465592770995548
missing,no_key_match,,Rockingham,Agriculture And Forestry,Windham,0.0018592675103462643
missing,no_key_match,,Rockingham,Saxons River District,Windham,0.00014533036576462705
missing,no_key_match,,Rockingham,Bellows Falls Watershed District,Windham,0.0005213929412581279
missing,no_key_match,,Rockingham,Roadside Business 14,Windham,4.1587909995772216e-06
missing,no_key_match,,Rockingham,Residential 14,Windham,0.00022094736222607196
missing,no_key_match,,Rockingham,Residential 7,Windham,0.00011050883359622591
missing,no_key_match,,Rockingham,Central Business Expansion,Windham,1.1307118168688487e-05
missing,no_key_match,,Westminster,Commercial/Industrial,Windham,0.00022153967122369545
missing,no_key_match,,Westminster,Village,Windham,0.00014480825429404222
missing,no_key_match,,Westminster,Rural Residential,Windham,0.007504652565565203
missing,no_key_match,,Westminster,Residential,Windham,0.002764451837670527
missing,no_key_match,,Westminster,Conecticut River Conservation District,Windham,0.00014507829071531695
missing,no_key_match,,Westminster,Resource Conservation,Windham,0.0026974339611487894
matched,overlap_100.0pct,100.0,Newfane,Village,Windham,0.0001756881077504331
missing,no_key_match,,Dummerston,Rural Residential,Windham,0.001489521095486748
missing,no_key_match,,Dummerston,Conservation,Windham,0.003745390433983235
missing,no_key_match,,Dummerston,Rural,Windham,0.0019259797978552515
missing,no_key_match,,Dummerston,Riparian Overlay District,Windham,0.00101283466294856
missing,no_key_match,,Dummerston,Settlement Area,Windham,7.173084819823624e-05
missing,no_key_match,,Dummerston,Resdiential,Windham,0.00021734493584374282
missing,no_key_match,,Dummerston,Rural Commercial,Windham,0.0006061952649776804
matched,overlap_99.9pct,99.92,Putney,Conservation,Windham,0.0018132916481550048
matched,overlap_99.9pct,99.9,Putney,Village Residential,Windham,8.835046915577878e-05
matched,overlap_99.8pct,99.82,Putney,Multiple Use,Windham,4.430213521075755e-05
matched,overlap_99.9pct,99.89,Putney,Village,Windham,0.00014179339830993669
matched,overlap_90.5pct,90.53,Putney,Rural Residential,Windham,0.004688923745875933
matched,overlap_96.4pct,96.43,Putney,Resource,Windham,0.0018726006531726716
missing,no_key_match,,Dummerston,Commercial/Light Industrial,Windham,4.856886077127192e-05
missing,no_key_match,,Dummerston,Productive Land,Windham,0.0007436186399865404
missing,no_key_match,,Brattleboro,Service Center,Windham,0.0001020088127647134
missing,no_key_match,,Brattleboro,Institutional,Windham,0.00016896880642571128
missing,no_key_match,,Brattleboro,Industrial,Windham,0.0004459458383096735
missing,no_key_match,,Brattleboro,Residential Neighborhood 3600,Windham,0.00016272541392961678
missing,no_key_match,,Brattleboro,Urban Center,Windham,3.194012645886888e-05
missing,no_key_match,,Brattleboro,Waterfront,Windham,0.00025110657061484023
missing,no_key_match,,Brattleboro,Mixed Use Neightborhod,Windham,7.762709556708842e-05
missing,no_key_match,,Brattleboro,Residential Neighborhood 5400,Windham,0.0005736026445919703
missing,no_key_match,,Brattleboro,Rural Residential,Windham,0.0025592956363181493
missing,no_key_match,,Brattleboro,Village Center,Windham,4.243061970928883e-05
missing,no_key_match,,Brattleboro,Neighborhood Center,Windham,0.00011931319890359874
missing,no_key_match,,Brattleboro,Rural,Windham,0.004825799239337947
matched,overlap_100.0pct,100.0,Halifax,Conservation,Windham,0.0030668419792738186
matched,overlap_100.0pct,100.0,Halifax,Rural Residential,Windham,0.008150075263288984
matched,overlap_100.0pct,100.0,Halifax,Village,Windham,0.00011980973839221698
missing,no_key_match,,Marlboro,Commercial West,Windham,2.7297714432448415e-05
missing,no_key_match,,Marlboro,Rural Residential,Windham,0.011682603356285437
missing,no_key_match,,Marlboro,Conservation Priority,Windham,0.0011632325228836849
missing,no_key_match,,Marlboro,Educational,Windham,0.00016238794646014268
missing,no_key_match,,Marlboro,Village,Windham,9.38943734531849e-05
missing,no_key_match,,Marlboro,Agricultural/Forest Production,Windham,0.00014240241948429842
missing,no_key_match,,Marlboro,Commercial East,Windham,4.72927409870337e-05
matched,overlap_100.0pct,100.0,Newfane,Resource,Windham,0.006604662770213503
matched,overlap_100.0pct,100.0,Newfane,Rural,Windham,0.00465849918022565
missing,no_key_match,,Dover,Village,Windham,6.440429592077335e-05
missing,no_key_match,,Wilmington,Conservation,Windham,0.0028259384940114082
missing,no_key_match,,Wilmington,Commercial/Residential,Windham,0.00042801567487023664
missing,no_key_match,,Wilmington,Resort - Residential,Windham,0.00047687769134458554
missing,no_key_match,,Dover,Light Industrial,Windham,8.291002860917322e-05
missing,no_key_match,,Dover,Residential,Windham,0.0007745042609657871
missing,no_key_match,,Dover,Transfer of Development Overlay,Windham,0.0006830547903057531
missing,no_key_match,,Dover,Productive Residential,Windham,0.004260499166639474
missing,no_key_match,,Dover,Resource Reserve And Conservation,Windham,0.004670732974884301
missing,no_key_match,,Dover,Sensitive Wildlife Overlay,Windham,0.0017039609538367904
missing,no_key_match,,Wardsboro,Conservation District,Windham,0.0016249063143448943
missing,no_key_match,,Dover,Planned Commercial,Windham,7.98796780496618e-05
missing,no_key_match,,Dover,Resort Center,Windham,0.00016921214020707272
missing,no_key_match,,Dover,Vacation Zone (Resort Overlay),Windham,0.0001432721506110762
missing,no_key_match,,Wilmington,Resort - Commercial/Residential,Windham,0.00021204807648915813
missing,no_key_match,,Wilmington,Village,Windham,0.00011259267599221561
missing,no_key_match,,Wilmington,Historic Design Review District,Windham,8.705889670660832e-06
missing,no_key_match,,Wilmington,Residential,Windham,0.008558119012231935
missing,no_key_match,,Whitingham,Conservation,Windham,0.00281917054871425
missing,no_key_match,,Whitingham,Rural,Windham,0.005730934465133491
missing,no_key_match,,Whitingham,Rura Residential,Windham,0.0027981746064084396
missing,no_key_match,,Whitingham,Village,Windham,0.0001995946405371858
matched,overlap_100.0pct,100.0,Readsboro,Rural Residential,Bennington,0.003993865140876781
matched,overlap_100.0pct,100.0,Readsboro,Watershed,Bennington,0.001143237217069175
matched,overlap_100.0pct,100.0,Readsboro,Conservation,Bennington,0.004762037356685628
matched,overlap_100.0pct,100.0,Readsboro,Village,Bennington,0.00012139366137539704
matched,overlap_100.0pct,100.0,Readsboro,Hamlet,Bennington,0.0001731174518174218
matched,overlap_100.0pct,100.0,Readsboro,Rural Residential Alpenwald,Bennington,0.00014768126870322987
matched,overlap_100.0pct,100.0,Stamford,Residential District,Bennington,0.0012490406211264624
matched,overlap_100.0pct,100.0,Stamford,Rural District,Bennington,0.001417985487758807
matched,overlap_100.0pct,100.0,Stamford,Forest District,Bennington,0.008618578810015197
missing,no_key_match,,Woodford,Industrial/Commercial,Bennington,6.254268705944147e-05
missing,no_key_match,,Woodford,Flood Hazard Overlay,Bennington,8.429691769803748e-05
missing,no_key_match,,Woodford,Recreation,Bennington,3.558467253483297e-05
missing,no_key_match,,Woodford,Woodford Lake Estates,Bennington,6.0990746986913626e-05
missing,no_key_match,,Woodford,Rural Residential - 10 Acres,Bennington,0.00023830035223504662
missing,no_key_match,,Woodford,Forest,Bennington,0.01381993849708225
missing,no_key_match,,Woodford,Rural Residential/Roadside Commercial,Bennington,0.0001510752099518695
